datetime,choke,psig,apsig,oil,gas,water
19/5/2021 20:30:00,38,1056,328,848.712,6.278,27.36
19/5/2021 20:45:00,38,1055,327,821.904,6.256,26.496
19/5/2021 21:00:00,38,1052,325,815.016,6.236,17.664
19/5/2021 21:15:00,38,1053,327,796.464,6.256,17.28
19/5/2021 21:30:00,38,1055,325,815.016,6.236,17.664
19/5/2021 21:45:00,38,1055,326,804.6,6.246,8.64
19/5/2021 22:00:00,38,1053,325,815.016,6.236,17.664
19/5/2021 22:15:00,38,1055,327,805.32,6.256,17.472
19/5/2021 22:30:00,38,1051,324,833.016,6.226,27.36
19/5/2021 22:45:00,38,1048,329,823.368,6.246,27.072
19/5/2021 23:00:00,38,1051,332,830.4,6.305,17.664
19/5/2021 23:15:00,38,1053,331,787.608,6.295,17.088
19/5/2021 23:30:00,38,1050,329,805.32,6.276,17.472
19/5/2021 23:45:00,38,1055,332,805.32,6.305,17.472
19/5/2021 00:00:00,38,1053,332,814.608,6.305,26.784
20/5/2021 00:15:00,38,1053,330,786.744,6.285,8.448
20/5/2021 00:30:00,38,1053,332,814.176,6.318,17.664
20/5/2021 00:45:00,38,1055,330,796.464,6.298,17.28
20/5/2021 01:00:00,38,1054,329,805.32,6.288,17.472
20/5/2021 01:15:00,38,1053,331,814.608,6.308,26.784
20/5/2021 01:30:00,38,1050,330,796.464,6.298,17.28
20/5/2021 01:45:00,38,1054,333,796.464,6.315,17.28
20/5/2021 02:00:00,38,1051,332,805.32,6.305,17.472
20/5/2021 02:15:00,38,1048,331,796.464,6.295,17.28
20/5/2021 02:30:00,38,1049,332,778.776,6.305,16.896
20/5/2021 02:45:00,38,1051,332,814.176,6.305,17.664
20/5/2021 03:00:00,38,1052,330,796.464,6.298,17.28
20/5/2021 03:15:00,38,1052,331,805.32,6.308,17.472
20/5/2021 03:30:00,38,1051,329,796.464,6.276,17.28
20/5/2021 03:45:00,38,1054,332,787.608,6.305,17.088
20/5/2021 04:00:00,38,1052,331,796.464,6.295,17.28
20/5/2021 04:15:00,38,1050,329,796.464,6.276,17.28
20/5/2021 04:30:00,38,1052,330,797.088,6.285,26.208
20/5/2021 04:45:00,38,1050,329,797.088,6.276,26.208
20/5/2021 05:00:00,38,1053,332,796.464,6.305,17.28
20/5/2021 05:15:00,38,1048,329,796.464,6.276,17.28
20/5/2021 05:30:00,38,1046,327,796.464,6.256,17.28
20/5/2021 05:45:00,38,1045,325,805.44,6.236,8.64
20/5/2021 06:00:00,38,1048,326,796.464,6.246,17.28
20/5/2021 06:15:00,38,1052,331,796.464,6.295,17.664
20/5/2021 06:30:00,38,1045,330,796.464,6.285,17.088
20/5/2021 06:45:00,38,1048,329,805.44,6.276,25.92
20/5/2021 07:00:00,38,1050,327,796.464,6.256,17.28
20/5/2021 07:15:00,38,1050,328,787.608,6.266,17.088
20/5/2021 07:30:00,38,1053,330,796.464,6.285,17.28
20/5/2021 07:45:00,38,1046,327,770.832,6.256,25.344
20/5/2021 08:00:00,38,1051,331,779.568,6.295,25.632
20/5/2021 08:15:00,38,1053,327,787.608,6.256,17.088
20/5/2021 08:30:00,38,1045,326,787.608,6.246,17.088
20/5/2021 08:45:00,38,1047,328,788.328,6.266,25.92
20/5/2021 09:00:00,38,1050,327,787.608,6.256,17.088
20/5/2021 09:15:00,38,1053,327,788.328,6.256,25.92
20/5/2021 09:30:00,38,1055,326,787.608,6.246,17.088
20/5/2021 09:45:00,38,1050,325,788.448,6.236,17.088
20/5/2021 10:00:00,38,1048,326,787.608,6.246,17.088
20/5/2021 10:15:00,38,1045,325,788.448,6.236,17.088
20/5/2021 10:30:00,38,1047,326,787.608,6.246,17.088
20/5/2021 10:45:00,38,1050,327,787.608,6.256,17.088
20/5/2021 11:00:00,38,1053,327,787.608,6.256,17.088
20/5/2021 10:15:00,38,1045,325,788.448,6.236,17.088
20/5/2021 10:30:00,38,1047,326,787.608,6.246,17.088
20/5/2021 10:45:00,38,1050,327,787.608,6.256,17.088
20/5/2021 11:00:00,38,1053,327,787.608,6.256,17.088
20/5/2021 11:15:00,38,1050,326,787.608,6.246,17.088
20/5/2021 11:30:00,38,1053,327,778.776,6.256,16.896
20/5/2021 11:45:00,38,1048,325,779.592,6.236,16.896
20/5/2021 12:00:00,38,1047,326,787.608,6.246,17.088
20/5/2021 11:15:00,38,1044,327,778.776,6.256,16.896
20/5/2021 11:30:00,38,1048,329,778.776,6.276,16.896
20/5/2021 11:45:00,38,1050,330,787.608,6.285,17.088
20/5/2021 12:00:00,38,1044,327,796.464,6.256,17.28
20/5/2021 13:15:00,38,1045,326,778.776,6.246,16.896
20/5/2021 13:30:00,38,1047,328,779.568,6.266,25.632
20/5/2021 13:45:00,38,1043,327,778.776,6.256,16.896
20/5/2021 14:00:00,38,1048,328,787.608,6.266,17.088
20/5/2021 14:15:00,38,1050,329,779.568,6.276,25.632
20/5/2021 14:30:00,38,1049,328,787.608,6.266,17.088
20/5/2021 14:45:00,38,1047,328,787.608,6.266,17.088
20/5/2021 15:00:00,38,1045,327,779.568,6.256,25.632
20/5/2021 15:15:00,38,1048,325,771.624,6.236,25.344
20/5/2021 15:30:00,38,1050,328,778.776,6.266,16.896
20/5/2021 15:45:00,38,1047,327,769.92,6.256,16.704
20/5/2021 16:00:00,38,1045,325,770.736,6.236,16.704
20/5/2021 16:15:00,38,1047,325,779.592,6.236,16.896
20/5/2021 16:30:00,38,1048,326,779.568,6.246,25.632
20/5/2021 16:45:00,38,1045,324,789.168,6.256,25.92
20/5/2021 17:00:00,38,1043,325,788.448,6.266,17.088
20/5/2021 17:15:00,38,1045,325,771.624,6.266,25.344
20/5/2021 17:30:00,38,1050,327,778.776,6.285,16.896
20/5/2021 17:45:00,38,1040,326,779.568,6.276,25.632
20/5/2021 18:00:00,38,1043,327,778.776,6.285,16.896
20/5/2021 18:15:00,38,1045,325,762.864,6.266,25.056
20/5/2021 18:30:00,38,1042,327,778.776,6.285,16.896
20/5/2021 18:45:00,38,1044,323,779.592,6.246,16.896
20/5/2021 19:00:00,38,1043,326,762.072,6.276,25.056
20/5/2021 19:15:00,38,1047,330,787.608,6.315,17.088
20/5/2021 19:30:00,38,1050,332,787.608,6.335,17.088
20/5/2021 19:45:00,38,1048,329,787.608,6.305,17.088
20/5/2021 20:00:00,38,1052,333,796.464,6.345,17.28
20/5/2021 20:15:00,38,1051,330,787.608,6.303,17.088
20/5/2021 20:30:00,38,1053,331,777.768,6.312,8.352
20/5/2021 20:45:00,38,1049,327,769.92,6.273,16.704
20/5/2021 21:00:00,38,1052,330,787.608,6.273,17.088
20/5/2021 21:15:00,38,1055,331,796.464,6.325,17.28
20/5/2021 21:30:00,38,1053,328,787.608,6.295,17.088
20/5/2021 21:45:00,38,1056,329,787.608,6.305,17.088
20/5/2021 22:00:00,38,1052,332,796.464,6.335,17.28
20/5/2021 22:15:00,38,1054,335,752.52,6.364,24.768
20/5/2021 22:30:00,38,1050,334,742.584,6.354,16.128
20/5/2021 22:45:00,38,1048,331,796.464,6.325,17.28
20/5/2021 23:00:00,38,1051,333,814.2,6.345,17.664
20/5/2021 23:15:00,38,1054,331,796.464,6.325,17.28
20/5/2021 23:30:00,38,1051,329,735.792,6.305,24.192
20/5/2021 23:45:00,38,1049,328,743.376,6.295,16.128
20/5/2021 00:00:00,38,1050,331,805.848,6.325,26.496
21/5/2021 00:15:00,38,1054,330,769.944,6.315,16.704
21/5/2021 00:30:00,38,1052,334,777.936,6.355,16.896
21/5/2021 00:45:00,38,1054,332,787.608,6.335,17.088
21/5/2021 01:00:00,38,1051,331,769.92,6.325,16.704
21/5/2021 01:15:00,38,1055,334,717.504,6.355,23.616
21/5/2021 01:30:00,38,1052,330,725.664,6.315,15.744
21/5/2021 01:45:00,38,1048,328,718.272,6.295,23.616
21/5/2021 02:00:00,38,1050,332,743.376,6.335,16.128
21/5/2021 02:15:00,38,1052,334,822.144,6.355,17.856
21/5/2021 02:30:00,38,1055,331,805.848,6.325,26.496
21/5/2021 02:45:00,38,1053,335,805.008,6.364,26.496
21/5/2021 03:00:00,38,1049,330,823.368,6.315,27.072
21/5/2021 03:15:00,38,1054,331,769.92,6.384,16.704
21/5/2021 03:30:00,38,1052,332,769.92,6.394,16.704
21/5/2021 03:45:00,38,1053,332,796.464,6.394,17.28
21/5/2021 04:00:00,38,1054,333,769.92,6.404,16.704
21/5/2021 04:15:00,38,1053,330,759.888,6.374,8.16
21/5/2021 04:30:00,38,1051,331,742.008,6.384,7.968
21/5/2021 04:45:00,38,1049,329,804.6,6.364,8.64
21/5/2021 05:00:00,38,1053,331,814.176,6.384,17.664
21/5/2021 05:15:00,38,1052,334,795.624,6.414,17.28
21/5/2021 05:30:00,38,1054,331,814.176,6.384,17.664
21/5/2021 05:45:00,38,1053,333,742.008,6.404,7.968
21/5/2021 06:00:00,38,1052,332,750.96,6.394,8.064
21/5/2021 06:15:00,38,1054,330,761.064,6.374,16.512
21/5/2021 06:30:00,38,1055,331,762.072,6.384,25.056
21/5/2021 06:45:00,38,1052,332,762.072,6.394,25.056
21/5/2021 07:00:00,38,1050,331,761.064,6.384,16.512
21/5/2021 07:15:00,38,1045,326,770.832,6.322,25.344
21/5/2021 07:30:00,38,1047,330,778.776,6.361,16.896
21/5/2021 07:45:00,38,1050,335,786.792,6.411,17.088
21/5/2021 08:00:00,38,1053,332,779.568,6.381,25.632
21/5/2021 08:15:00,38,1050,331,770.832,6.371,25.344
21/5/2021 08:30:00,38,1053,330,770.832,6.361,25.344
21/5/2021 08:45:00,38,1055,332,769.92,6.381,16.704
21/5/2021 09:00:00,38,1055,334,769.104,6.401,16.704
21/5/2021 09:15:00,38,1057,330,761.064,6.361,16.512
21/5/2021 09:30:00,38,1055,331,752.208,6.371,16.32
21/5/2021 09:45:00,38,1053,332,752.208,6.381,16.32
21/5/2021 10:00:00,38,1050,331,761.064,6.371,16.512
21/5/2021 10:15:00,38,1055,327,761.064,6.332,16.512
21/5/2021 10:30:00,38,1053,329,761.064,6.351,16.512
21/5/2021 10:45:00,38,1055,331,769.92,6.371,16.704
21/5/2021 11:00:00,38,1051,330,761.064,6.361,16.512
21/5/2021 11:15:00,38,1055,332,761.064,6.381,16.512
21/5/2021 11:30:00,38,1051,331,761.064,6.371,16.512
21/5/2021 11:45:00,38,1049,333,769.92,6.391,16.704
21/5/2021 12:00:00,38,1050,332,761.064,6.381,16.512
21/5/2021 12:15:00,38,1049,332,761.064,6.381,16.512
21/5/2021 12:30:00,38,1048,333,762.072,6.391,25.056
21/5/2021 12:45:00,38,1051,331,762.072,6.371,25.056
21/5/2021 13:00:00,38,1053,330,753.312,6.361,24.768
21/5/2021 13:15:00,38,1055,331,753.312,6.371,24.768
21/5/2021 13:30:00,38,1054,332,753.312,6.381,24.768
21/5/2021 13:45:00,38,1051,330,769.92,6.361,16.704
21/5/2021 14:00:00,38,1053,332,761.064,6.381,16.512
21/5/2021 14:15:00,38,1049,329,761.064,6.351,16.512
21/5/2021 14:30:00,38,1051,330,752.208,6.361,16.32
21/5/2021 14:45:00,38,1052,332,752.208,6.381,16.32
21/5/2021 15:00:00,38,1050,331,761.064,6.371,16.512
21/5/2021 15:15:00,38,1052,330,752.208,6.374,16.32
21/5/2021 15:30:00,38,1053,329,761.064,6.364,16.512
21/5/2021 15:45:00,38,1055,328,752.208,6.354,16.32
21/5/2021 16:00:00,38,1054,328,761.064,6.354,16.512
21/5/2021 16:15:00,38,1055,327,762.072,6.344,25.056
21/5/2021 16:30:00,38,1058,329,762.072,6.364,25.056
21/5/2021 16:45:00,38,1060,330,761.064,6.374,16.512
21/5/2021 17:00:00,38,1055,328,761.064,6.354,16.512
21/5/2021 17:15:00,38,1054,327,761.064,6.344,16.512
21/5/2021 17:30:00,38,1058,328,761.064,6.354,16.512
21/5/2021 17:45:00,38,1057,328,762.072,6.354,25.056
21/5/2021 18:00:00,38,1055,327,762.072,6.344,25.056
21/5/2021 18:15:00,38,1058,326,744.552,6.334,24.48
21/5/2021 18:30:00,38,1056,328,761.064,6.354,16.512
21/5/2021 18:45:00,38,1054,329,744.552,6.364,24.48
21/5/2021 19:00:00,38,1057,325,770.736,6.324,16.704
21/5/2021 19:15:00,38,1062,331,761.064,6.384,16.512
21/5/2021 19:30:00,38,1061,329,761.064,6.364,16.512
21/5/2021 19:45:00,38,1060,330,769.92,6.374,16.704
21/5/2021 20:00:00,38,1059,332,761.064,6.394,16.512
21/5/2021 20:15:00,38,1063,330,761.064,6.374,16.512
21/5/2021 20:30:00,38,1060,334,769.104,6.414,16.704
21/5/2021 20:45:00,38,1059,331,761.064,6.384,16.512
21/5/2021 21:00:00,38,1060,332,778.776,6.394,16.896
21/5/2021 21:15:00,38,1058,330,761.064,6.374,16.512
21/5/2021 21:30:00,38,1059,333,752.208,6.404,16.32
21/5/2021 21:45:00,38,1061,329,761.064,6.364,16.512
21/5/2021 22:00:00,38,1061,331,752.208,6.384,16.32
21/5/2021 22:15:00,38,1061,327,752.208,6.344,16.32
21/5/2021 22:30:00,38,1059,330,761.064,6.374,16.512
21/5/2021 22:45:00,38,1058,329,752.208,6.364,16.32
21/5/2021 23:00:00,38,1059,331,767.592,6.371,16.32
21/5/2021 23:15:00,38,1057,332,752.208,6.364,16.32
21/5/2021 23:30:00,38,1052,329,761.064,6.335,16.512
21/5/2021 23:45:00,38,1056,334,751.416,6.384,16.32
21/5/2021 00:00:00,38,1058,336,751.416,6.404,16.32
22/5/2021 00:15:00,38,1055,333,761.088,6.374,16.512
22/5/2021 00:30:00,38,1053,331,761.064,6.355,16.512
22/5/2021 00:45:00,38,1049,329,762.072,6.335,25.056
22/5/2021 01:00:00,38,1051,332,752.208,6.364,16.32
22/5/2021 01:15:00,38,1050,329,752.208,6.335,16.32
22/5/2021 01:30:00,38,1048,327,752.208,6.315,16.32
22/5/2021 01:45:00,38,1046,328,743.376,6.325,16.128
22/5/2021 02:00:00,38,1049,327,750.96,6.315,8.064
22/5/2021 02:15:00,38,1047,326,769.92,6.305,16.704
22/5/2021 02:30:00,38,1045,327,769.92,6.315,16.704
22/5/2021 02:45:00,38,1050,325,771.624,6.295,25.344
22/5/2021 03:00:00,38,1049,328,770.832,6.325,25.344
22/5/2021 03:15:00,38,1050,329,734.52,6.335,15.936
22/5/2021 03:30:00,38,1053,331,734.52,6.354,15.936
22/5/2021 03:45:00,38,1051,330,734.52,6.345,15.936
22/5/2021 04:00:00,38,1055,327,725.664,6.315,15.744
22/5/2021 04:15:00,38,1053,328,744.552,6.325,24.48
22/5/2021 04:30:00,38,1051,327,743.376,6.315,16.128
22/5/2021 04:45:00,38,1055,330,744.552,6.345,24.48
22/5/2021 05:00:00,38,1050,327,753.312,6.315,24.768
22/5/2021 05:15:00,38,1053,330,743.376,6.345,16.128
22/5/2021 05:30:00,38,1055,331,743.376,6.354,16.128
22/5/2021 05:45:00,38,1048,329,744.552,6.335,24.48
22/5/2021 06:00:00,38,1049,332,744.552,6.364,24.48
22/5/2021 06:15:00,38,1048,329,743.376,6.335,16.128
22/5/2021 06:30:00,38,1049,330,752.208,6.345,16.32
22/5/2021 06:45:00,38,1051,331,744.552,6.354,24.48
22/5/2021 07:00:00,38,1050,329,743.376,6.335,16.128
22/5/2021 07:15:00,38,1055,331,761.064,6.371,16.512
22/5/2021 07:30:00,38,1058,334,742.584,6.401,16.128
22/5/2021 07:45:00,38,1054,330,734.52,6.361,15.936
22/5/2021 08:00:00,38,1056,335,769.104,6.411,16.704
22/5/2021 08:15:00,38,1051,333,769.92,6.391,16.704
22/5/2021 08:30:00,38,1055,337,742.584,6.431,16.128
22/5/2021 08:45:00,38,1053,334,733.752,6.401,15.936
22/5/2021 09:00:00,38,1050,330,761.064,6.361,16.512
22/5/2021 09:15:00,38,1053,334,751.416,6.401,16.32
22/5/2021 09:30:00,38,1051,331,761.064,6.371,16.512
22/5/2021 09:45:00,38,1053,331,743.376,6.371,16.128
22/5/2021 10:00:00,38,1052,329,769.92,6.351,16.704
22/5/2021 10:15:00,38,1054,331,743.376,6.342,16.128
22/5/2021 10:30:00,38,1057,336,760.272,6.391,16.512
22/5/2021 10:45:00,38,1055,334,751.416,6.371,16.32
22/5/2021 11:00:00,38,1059,337,751.416,6.401,16.32
22/5/2021 11:15:00,38,1057,332,752.208,6.381,16.32
22/5/2021 11:30:00,38,1059,334,751.416,6.401,16.32
22/5/2021 11:45:00,38,1056,332,761.064,6.381,16.512
22/5/2021 12:00:00,38,1057,335,742.584,6.411,16.128
22/5/2021 12:15:00,38,1056,334,724.896,6.401,15.744
22/5/2021 12:30:00,38,1057,333,725.664,6.391,15.744
22/5/2021 12:45:00,38,1054,331,734.52,6.371,15.936
22/5/2021 13:00:00,38,1053,332,725.664,6.381,15.744
22/5/2021 13:15:00,38,1055,332,743.376,6.381,16.128
22/5/2021 13:30:00,38,1051,336,751.416,6.421,16.32
22/5/2021 13:45:00,38,1054,335,751.416,6.411,16.32
22/5/2021 14:00:00,38,1056,333,761.064,6.391,16.512
22/5/2021 14:15:00,38,1060,333,718.272,6.391,23.616
22/5/2021 14:30:00,38,1054,334,726.264,6.401,23.904
22/5/2021 14:45:00,38,1061,336,726.264,6.421,23.904
22/5/2021 15:00:00,38,1060,334,717.504,6.401,23.616
22/5/2021 15:15:00,38,1059,333,744.552,6.404,24.48
22/5/2021 15:30:00,38,1061,329,735.792,6.364,24.192
22/5/2021 15:45:00,38,1063,331,753.312,6.396,24.768
22/5/2021 16:00:00,38,1060,332,744.552,6.406,24.48
22/5/2021 16:15:00,38,1055,330,762.072,6.374,25.056
22/5/2021 16:30:00,38,1050,330,744.552,6.374,24.48
22/5/2021 16:45:00,38,1053,329,735.792,6.364,24.192
22/5/2021 17:00:00,38,1049,326,735.792,6.334,24.192
22/5/2021 17:15:00,38,1051,328,733.08,6.354,7.872
22/5/2021 17:30:00,38,1050,329,733.08,6.364,7.872
22/5/2021 17:45:00,38,1053,326,742.008,6.334,7.968
22/5/2021 18:00:00,38,1051,327,734.52,6.344,15.936
22/5/2021 18:15:00,38,1053,327,768.84,6.344,8.256
22/5/2021 18:30:00,38,1055,327,768.84,6.344,8.256
22/5/2021 18:45:00,38,1057,329,786.72,6.364,8.448
22/5/2021 19:00:00,38,1057,329,786.72,6.364,8.448
22/5/2021 19:15:00,38,1056,328,714.48,6.342,8.448
22/5/2021 19:30:00,38,1056,328,713.76,6.342,9.216
22/5/2021 19:45:00,38,1054,328,715.92,6.342,6.912
22/5/2021 20:00:00,38,1054,328,716.64,6.342,6.144
22/5/2021 20:15:00,38,1052,327,743.52,6.361,6.384
22/5/2021 20:30:00,38,1052,327,752.472,6.361,6.456
22/5/2021 20:45:00,38,1053,327,750.96,6.389,8.064
22/5/2021 21:00:00,38,1053,327,750.96,6.389,8.064
22/5/2021 21:15:00,38,1056,328,750.96,6.383,8.064
22/5/2021 21:30:00,38,1055,328,752.208,6.383,16.32
22/5/2021 21:45:00,38,1055,327,734.52,6.373,15.936
22/5/2021 22:00:00,38,1054,327,750.96,6.373,8.064
22/5/2021 22:15:00,38,1053,327,721.944,6.402,10.104
22/5/2021 22:30:00,38,1054,329,738.264,6.422,11.952
22/5/2021 22:45:00,38,1054,329,731.592,6.422,9.456
22/5/2021 23:00:00,38,1053,329,733.08,6.422,7.872
22/5/2021 23:15:00,38,1053,328,751.704,6.412,7.248
22/5/2021 23:30:00,38,1055,328,761.424,6.412,6.528
22/5/2021 23:45:00,38,1055,329,743.52,6.393,6.384
22/5/2021 00:00:00,38,1054,329,751.704,6.393,7.248
23/5/2021 00:15:00,38,1053,327,724.896,6.373,7.008
23/5/2021 00:30:00,38,1053,327,723.408,6.402,8.544
23/5/2021 00:45:00,38,1056,331,729.36,6.442,11.808
23/5/2021 01:00:00,38,1056,331,725.664,6.442,15.744
23/5/2021 01:15:00,38,1054,329,734.52,6.422,15.936
23/5/2021 01:30:00,38,1054,329,761.064,6.422,16.512
23/5/2021 01:45:00,38,1053,328,744.888,6.412,14.52
23/5/2021 02:00:00,38,1053,328,762.624,6.412,14.856
23/5/2021 02:15:00,38,1056,329,740.52,6.422,9.552
23/5/2021 02:30:00,38,1054,329,722.664,6.48,9.336
23/5/2021 02:45:00,38,1050,328,750.96,6.455,8.064
23/5/2021 03:00:00,38,1048,328,742.008,6.441,7.968
23/5/2021 03:15:00,38,1050,330,742.008,6.432,7.968
23/5/2021 03:30:00,38,1050,332,759.888,6.452,8.16
23/5/2021 03:45:00,38,1048,332,750.96,6.452,8.064
23/5/2021 04:00:00,38,1048,329,743.376,6.422,16.128
23/5/2021 04:15:00,38,1050,329,742.008,6.422,7.968
23/5/2021 04:30:00,38,1052,330,750.96,6.432,8.064
23/5/2021 04:45:00,38,1052,330,724.128,6.432,7.776
23/5/2021 05:00:00,38,1052,330,742.008,6.432,7.968
23/5/2021 05:15:00,38,1048,330,734.52,6.419,15.936
23/5/2021 05:30:00,38,1056,330,752.208,6.419,16.32
23/5/2021 05:45:00,38,1049,330,743.376,6.419,16.128
23/5/2021 06:00:00,38,1054,330,734.52,6.419,15.936
23/5/2021 06:15:00,38,1052,335,724.896,6.469,15.744
23/5/2021 06:30:00,38,1049,332,725.664,6.44,15.744
23/5/2021 06:45:00,38,1054,338,716.064,6.499,15.552
23/5/2021 07:00:00,38,1057,337,751.416,6.489,16.32
23/5/2021 07:15:00,38,1055,332,743.376,6.44,16.128
23/5/2021 07:30:00,38,1054,334,733.752,6.459,15.936
23/5/2021 07:45:00,38,1052,336,733.752,6.479,15.936
23/5/2021 08:00:00,38,1054,333,725.664,6.449,15.744
23/5/2021 08:15:00,38,1056,334,724.896,6.459,15.744
23/5/2021 08:30:00,38,1057,336,733.752,6.479,15.936
23/5/2021 08:45:00,38,1054,334,733.752,6.459,15.936
23/5/2021 09:00:00,38,1055,333,725.664,6.449,15.744
23/5/2021 09:15:00,38,1052,335,741.24,6.469,7.968
23/5/2021 09:30:00,38,1051,336,741.24,6.479,7.968
23/5/2021 09:45:00,38,1054,338,732.312,6.499,7.872
23/5/2021 10:00:00,38,1055,336,732.312,6.479,7.872
23/5/2021 10:15:00,38,1060,340,741.24,6.519,7.968
23/5/2021 10:30:00,38,1056,336,750.168,6.479,8.064
23/5/2021 10:45:00,38,1053,338,724.896,6.499,15.744
23/5/2021 11:00:00,38,1055,333,734.52,6.449,15.936
23/5/2021 11:15:00,38,1056,332,759.888,6.427,8.16
23/5/2021 11:30:00,38,1055,333,750.96,6.437,8.064
23/5/2021 11:45:00,38,1058,336,759.096,6.467,8.16
23/5/2021 12:00:00,38,1056,335,768.024,6.457,8.256
